"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","87592","test_remove_tls","tests.integration","2026-08-19","passed","2026-08-19","","test_tls","",""
"","40540","test_constant","tests.integration.ha_tests","2026-08-19","passed","2026-08-19","","test_synchronous_policy","",""
"Test that the password can't be set to an empty string.","8114","test_empty_password","tests.integration","2026-08-19","passed","2026-08-19","","test_password_rotation","",""
"","0","test_database_is_up[0]","tests.integration","2026-08-19","skipped","2026-08-19","","test_charm","",""
"","82914","test_freeze_db_process[postgres]","tests.integration.ha_tests","2026-08-19","passed","2026-08-19","","test_self_healing_1","",""
"Build and deploy three units of PostgreSQL.","6402","test_build_and_deploy","tests.integration","2026-08-19","passed","2026-08-19","","test_tls","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","273601","test_deploy_async_replication_setup","tests.integration.ha_tests","2026-08-19","passed","2026-08-19","","test_async_replication","",""
"","224659","test_pg_hba","tests.integration","2026-08-19","passed","2026-08-19","","test_pg_hba","",""
"","15271","test_default_all","tests.integration.ha_tests","2026-08-19","passed","2026-08-19","","test_synchronous_policy","",""
"","79937","test_freeze_db_process[/usr/bin/patroni]","tests.integration.ha_tests","2026-08-19","passed","2026-08-19","","test_self_healing_1","",""
"Test that the relation can be broken and re-established.","137417","test_reestablish_relation","tests.integration.ha_tests","2026-08-19","passed","2026-08-19","","test_async_replication","",""
"Kill primary unit, check reelection.","84923","test_reelection","tests.integration.ha_tests","2026-08-19","passed","2026-08-19","","test_replication","",""
"Deploy the charm and wait for active/idle.","153514","test_deploy","tests.integration","2026-08-19","passed","2026-08-19","","test_headless_service","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","90303","test_config_parameters","tests.integration","2026-08-19","passed","2026-08-19","","test_config","",""
"Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
        charm: `charm` fixture
    ","423864","test_finos_waltz_db","tests.integration","2026-08-19","passed","2026-08-19","","test_db","",""
"","0","test_database_is_up[2]","tests.integration","2026-08-19","skipped","2026-08-19","","test_charm","",""
"Build and deploy a PostgreSQL cluster and a test application.","194060","test_deploy","tests.integration.ha_tests","2026-08-19","passed","2026-08-19","","test_restart","",""
"","0","test_labels_consistency_across_pods[2]","tests.integration","2026-08-19","skipped","2026-08-19","","test_charm","",""
"","305497","test_glauth_integration","tests.integration","2026-08-19","passed","2026-08-19","","test_ldap","",""
"Test that async replication fails over correctly.","78338","test_async_replication_failover_in_main_cluster","tests.integration.ha_tests","2026-08-19","passed","2026-08-19","","test_async_replication","",""
"Build the charm and deploy it.","148396","test_deploy_active","tests.integration","2026-08-19","passed","2026-08-19","","test_password_rotation","",""
"","0","test_labels_consistency_across_pods[0]","tests.integration","2026-08-19","skipped","2026-08-19","","test_charm","",""
"Test that an application can connect to different clusters of the same database.","128109","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","2026-08-19","passed","2026-08-19","","test_new_relations_1","",""
"Redeploy the charm in the same model to test that it works after a forceful removal.","0","test_redeploy_charm_same_model_after_forcing_removal","tests.integration","2026-08-19","skipped","2026-08-19","","test_charm","",""
"","0","test_exporter_is_up[1]","tests.integration","2026-08-19","skipped","2026-08-19","","test_charm","",""
"","95384","test_interruption_db_process[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-19","passed","2026-08-19","","test_self_healing_1","",""
"Test that an application can request additional databases using the same interface.","102898","test_an_application_can_request_multiple_databases","tests.integration.new_relations","2026-08-19","passed","2026-08-19","","test_new_relations_1","",""
"Test that an application can connect to different clusters of the same database.","118231","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","2026-08-19","passed","2026-08-19","","test_new_relations_1","",""
"Tests deploying and relating to the Indico charm.","230524","test_indico_datatabase","tests.integration.new_relations","2026-08-19","passed","2026-08-19","","test_new_relations_2","",""
"Build and deploy three unit of PostgreSQL.","198785","test_build_and_deploy","tests.integration.ha_tests","2026-08-19","passed","2026-08-19","","test_self_healing_2","",""
"","0","test_delete_pod","tests.integration","2026-08-19","skipped","2026-08-19","","test_backups_gcp","",""
"Scale the database to zero units and scale up again.","190739","test_scaling_to_zero","tests.integration.ha_tests","2026-08-19","passed","2026-08-19","","test_self_healing_2","",""
"Build and deploy two units of PostgreSQL in GCP and then test PITR backup and restore actions.","0","test_pitr_backup_gcp","tests.integration","2026-08-19","skipped","2026-08-19","","test_backups_pitr_gcp","",""
"Test wal_compression configuration parameter.","49949","test_wal_compression_config","tests.integration","2026-08-19","passed","2026-08-19","","test_config","",""
"","0","test_settings_are_correct[1]","tests.integration","2026-08-19","skipped","2026-08-19","","test_charm","",""
"Completely cut and restore network.","0","test_network_cut","tests.integration.ha_tests","2026-08-19","skipped","2026-08-19","","test_self_healing_1","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","183076","test_deploy_latest","tests.integration.ha_tests","2026-08-19","passed","2026-08-19","","test_upgrade","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","2026-08-19","skipped","2026-08-19","","test_wrong_arch","",""
"","0","test_labels_consistency_across_pods[1]","tests.integration","2026-08-19","skipped","2026-08-19","","test_charm","",""
"Tests that an automatic failover is triggered after an issue happens in the leader.","0","test_automatic_failover_after_leader_issue","tests.integration","2026-08-19","skipped","2026-08-19","","test_charm","",""
"Test that the charm can be deployed with a storage with more restrictive permissions.","0","test_storage_with_more_restrictive_permissions","tests.integration","2026-08-19","skipped","2026-08-19","","test_charm","",""
"","0","test_upgrade","tests.integration.ha_tests","2026-08-19","skipped","2026-08-19","","test_upgrade_to_primary_label","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","2026-08-19","skipped","2026-08-19","","test_backups_gcp","",""
"","0","test_database_is_up[1]","tests.integration","2026-08-19","skipped","2026-08-19","","test_charm","",""
"","0","test_application_created_required_resources","tests.integration","2026-08-19","skipped","2026-08-19","","test_charm","",""
"Test promoting the standby cluster.","78333","test_promote_standby","tests.integration.ha_tests","2026-08-19","passed","2026-08-19","","test_async_replication","",""
"Test restart of all the units simultaneously.","113086","test_restart","tests.integration.ha_tests","2026-08-19","passed","2026-08-19","","test_restart","",""
